r2	cor	mean	median	rmse	type	num_genes
0.806638542794615	0.8997418620454617	6.347401049558681	4.618213024643775	8.565230328991147	training	150
0.7166647886452835	0.8472765434058721	7.707153194112941	5.734900778177719	10.36894749708538	test	150
0.8021194705977172	0.8971210562898044	6.452026920986102	4.845462705265356	8.664866900750088	training	150
0.733058269741403	0.8567857742838024	7.381565336157936	5.208984205394348	10.06451001143617	test	150
0.8253952833080146	0.9102853101336046	5.993060337892881	4.214105022823047	8.13906150372157	training	150
0.7187113915835839	0.8485174264648766	7.645336220833711	5.571363789895967	10.331430841919978	test	150
0.8075888120770923	0.900304118943669	6.349996719855685	4.630869579648844	8.544059562063062	training	150
0.7153980430308977	0.8465677010967105	7.775055035770525	5.652348571010246	10.392100585828455	test	150
0.8016188693771551	0.8968804069677307	6.508943048758414	4.84539330959994	8.67581629196435	training	150
0.7130173841689076	0.8451261555363712	7.719894661506098	5.594253003263994	10.43547436486006	test	150
0.7996083878073847	0.8957530766858695	6.485746517684547	4.674379103552385	8.71969575331392	training	150
0.7181451531144782	0.8481328451075234	7.634748967386343	5.649247039545266	10.341824281798601	test	150
0.8096288646393484	0.9014266525489221	6.2954744520743615	4.935420239869175	8.49878364315661	training	150
0.7435407807845731	0.8628432727275627	7.348075157791448	5.244929209647811	9.864919791608155	test	150
0.8389821202495318	0.9179625581776638	5.798673766351338	4.14998937937728	7.8159952169610145	training	150
0.7222612936784091	0.8505379242325845	7.596946711985783	5.255632339202317	10.266031789897324	test	150
0.8182355516136796	0.9063994639009109	6.16484957132381	4.3877422748385015	8.304332845794995	training	150
0.7302890221986356	0.8551839031860015	7.567889292468871	5.489734696657861	10.11657981805492	test	150
0.8306731548870758	0.9134021585636467	6.007887993769221	4.5226424092682365	8.015088552415687	training	150
0.7534429663300217	0.8685382946784823	7.248021418250188	5.611530161201305	9.672597115148434	test	200
0.8618492232957551	0.9305039315808773	5.443151153788514	4.065771507388532	7.239622415494171	training	200
0.7277340068582279	0.8537487756409932	7.511969054386334	5.617809347329876	10.164384860110362	test	200
0.8316865678552173	0.9140211246067488	5.9439685424540345	4.676091458942389	7.991109404042207	training	200
0.727300809387907	0.8534334836790148	7.38796871866824	5.015467115385391	10.172467830173451	test	200
0.8303975233934223	0.9133240982444564	5.846968466798222	4.110309225566009	8.021367065739032	training	200
0.7271363068702434	0.8533747981962168	7.519348718456824	5.334452066464087	10.175535577234127	test	200
0.8207302597301424	0.907694400606803	6.1025513905682836	4.590023438638445	8.247210775980728	training	200
0.7452139131707669	0.8638443719840437	7.306423698094341	5.313271987368631	9.832687912669128	test	200
0.8568889005640207	0.9277766743132384	5.495460041611759	3.833686162947067	7.368605669665254	training	200
0.7337053128790693	0.8572072949290291	7.42650815248608	5.579609227058136	10.052304869975599	test	200
0.8489131365132515	0.9235396081859961	5.5951468258780395	4.265052890671973	7.570826021204479	training	200
0.7397222584859695	0.8606797789114299	7.433871303737282	5.144071472960563	9.93808977140436	test	200
0.8339412409243829	0.915078108141206	5.935803138335075	4.219802575105132	7.937524796993761	training	200
0.7409105609703882	0.8612922014374108	7.361306525694026	5.502006617798749	9.915377559012015	test	200
0.8555032628828103	0.9272772402603606	5.541609791015633	4.250290113274963	7.4038466703593695	training	200
0.7257436739698806	0.8525666542229534	7.4232915513707365	4.994755492964128	10.201469314251497	test	200
0.8336548781328446	0.9149053075150544	5.820077718528972	4.198358765898674	7.944321863379951	training	200
0.7162126451677179	0.8470103518888934	7.664317664506489	5.4892344136730244	10.377217530100623	test	200
0.8062142488552282	0.8995490482807253	6.353154349932773	4.753728295893877	8.574636569250575	training	200
0.7227583621688105	0.8508440969383878	7.646665861650605	5.914404541446647	10.256841126108617	test	250
0.8348786631864956	0.9158569673182055	5.962099460154717	4.615759059526488	7.914828434635556	training	250
0.7421693438074966	0.8620428741790223	7.2822850246895685	5.464867766978827	9.891261361627988	test	250
0.8583498086001933	0.9288399144550941	5.453580291073532	4.101392130548706	7.3306023971742595	training	250
0.7252581774251095	0.852216061059548	7.540535054758201	5.218572893111333	10.210494790938204	test	250
0.8256775489802909	0.9106275321928069	6.012604016757013	4.394148181691381	8.132383466728456	training	250
0.7298429963222324	0.8549452508335023	7.439236289944261	5.537797246013415	10.12494134723224	test	250
0.8213810015806046	0.9081361288436405	6.0648329972562545	4.528665289706129	8.232057686162307	training	250
0.7206970430054322	0.849616248077356	7.648955866099364	5.500012250129638	10.294900829873374	test	250
0.8161298258753441	0.9052128103314255	6.238647307362418	4.663709175916272	8.35233662741558	training	250
0.7405097336138426	0.8610709701777415	7.278128150495246	5.608508375378031	9.923044445466203	test	250
0.8773596668703305	0.9391376776868405	5.101259655914716	4.039681690409493	6.820772685988653	training	250
0.7515462482734588	0.8674664643889158	7.066079679251868	5.067597104937569	9.709730594828459	test	250
0.8674209274120337	0.9336200785139802	5.179084343369748	3.825391869144008	7.09213219580827	training	250
0.7568202548534241	0.8704512493969336	7.195308219073195	5.356098104171625	9.60612204740934	test	250
0.8731878686131148	0.9365707832122863	5.221793634493022	3.9946518272012437	6.936186887656377	training	250
0.7208705361565392	0.8496908797862981	7.638326894322571	5.500232486360317	10.291702918445065	test	250
0.8230386392161135	0.909077037827114	6.123388540442903	4.494476410666156	8.193819046752074	training	250
